id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
2087873,2420272,10000.0,10000.0,10000.0, 36 months,11.14,328.06,B,B2,anthem bc/bs,7 years,MORTGAGE,52000.0,Source Verified,Dec-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2087873,debt_consolidation,debt consolidation,450xx,OH,33.75,0.0,Aug-2000,1.0,21.0,0.0,39681.0,57.5,42.0,f,0.0,0.0,11809.758589,11809.76,10000.0,1809.76,0.0,0.0,0.0,Dec-2015,327.65,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,210110.0,69000.0
39522260,42346087,14000.0,14000.0,14000.0, 36 months,7.89,438.0,A,A5,Occupational Therapist,< 1 year,MORTGAGE,60000.0,Not Verified,Feb-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39522260,credit_card,Credit card refinancing,331xx,FL,20.33,0.0,Feb-2007,0.0,14.0,0.0,13207.0,35.9,26.0,f,0.0,0.0,14637.9297602,14637.93,14000.0,637.93,0.0,0.0,0.0,Sep-2015,12016.07,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,107270.0,36800.0
46517261,49655026,8400.0,8400.0,8400.0, 36 months,12.29,280.17,C,C1,Store manager,10+ years,RENT,90000.0,Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46517261,debt_consolidation,Debt consolidation,648xx,MO,21.15,0.0,Dec-2001,1.0,17.0,0.0,27528.0,56.3,46.0,f,0.0,0.0,8628.69,8628.69,8400.0,228.69,0.0,0.0,0.0,Jul-2015,8322.72,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,70871.0,48900.0
1596021,1866303,5600.0,5600.0,5600.0, 36 months,12.12,186.33,B,B3,Dynaquest,< 1 year,RENT,38000.0,Source Verified,Oct-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1596021,debt_consolidation,Debt Consolidation,840xx,UT,7.26,0.0,Dec-2000,0.0,7.0,0.0,5797.0,52.7,12.0,f,0.0,0.0,6567.06232561,6567.06,5600.0,967.06,0.0,0.0,0.0,Oct-2014,2282.91,Oct-2014,0.0,INDIVIDUAL,0.0,0.0,7396.0,11000.0
1545619,1811283,16000.0,16000.0,16000.0, 36 months,19.72,592.34,D,D5,VIOC,7 years,MORTGAGE,85000.0,Not Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1545619,credit_card,Credit Loan,063xx,CT,7.79,0.0,Nov-2002,2.0,11.0,0.0,8842.0,85.8,24.0,f,0.0,0.0,18162.3,18162.3,16000.0,2162.3,0.0,0.0,0.0,Jun-2013,13430.61,Jan-2016,0.0,INDIVIDUAL,0.0,446.0,174045.0,10300.0
1492947,1753246,14000.0,14000.0,13950.0, 36 months,18.75,511.42,D,D3,Costco Wholesale,10+ years,MORTGAGE,250000.0,Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1492947,other,credit card / vacation,604xx,IL,2.27,1.0,Jan-2002,1.0,8.0,0.0,21557.0,66.9,19.0,f,0.0,0.0,17913.2275967,17849.28,14000.0,3913.23,0.0,0.0,0.0,Oct-2014,5652.23,Jan-2016,0.0,INDIVIDUAL,0.0,331.0,271172.0,32200.0
10171202,12022613,15450.0,15450.0,15450.0, 60 months,23.99,444.38,F,F2,driver,10+ years,OWN,43000.0,Verified,Feb-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10171202,debt_consolidation,Debt consolidation,133xx,NY,29.89,0.0,Oct-1995,0.0,5.0,0.0,6227.0,83.0,17.0,f,0.0,0.0,16105.13,16105.13,15450.0,655.13,0.0,0.0,0.0,Apr-2015,15681.34,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,164563.0,7500.0
4776897,6049169,21250.0,21250.0,21250.0, 60 months,24.7,619.99,G,G1,Microsoft Corporation,< 1 year,MORTGAGE,125000.0,Verified,May-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4776897,debt_consolidation,Consolidation,957xx,CA,5.04,0.0,Dec-1989,2.0,7.0,1.0,5325.0,70.1,29.0,f,0.0,0.0,28307.1869964,28307.19,21250.0,7057.19,0.0,0.0,0.0,Mar-2015,4313.05,Mar-2015,0.0,INDIVIDUAL,0.0,0.0,28989.0,7600.0
27070276,29573320,12000.0,12000.0,12000.0, 36 months,12.99,404.27,C,C1,Store General Manager,7 years,MORTGAGE,56000.0,Not Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27070276,debt_consolidation,Debt consolidation,270xx,NC,17.33,0.0,Apr-1998,0.0,11.0,0.0,16628.0,64.2,20.0,w,0.0,0.0,12673.02,12673.02,12000.0,673.02,0.0,0.0,0.0,Apr-2015,3.82,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,158473.0,25900.0
2835925,3418288,15600.0,15600.0,15600.0, 36 months,10.16,504.55,B,B1,U. S. Postal Service,10+ years,MORTGAGE,80000.0,Verified,Jan-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2835925,credit_card,Debt Consolidation/Lower Interest,856xx,AZ,14.0,1.0,Mar-1993,1.0,11.0,1.0,8672.0,60.6,20.0,f,0.0,0.0,17539.4552371,17539.46,15600.0,1939.46,0.0,0.0,0.0,Aug-2014,8475.63,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,270456.0,14300.0
24826067,27258933,6200.0,6200.0,6200.0, 36 months,6.03,188.71,A,A1,Engineer,6 years,RENT,75000.0,Not Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24826067,credit_card,Credit card refinancing,302xx,GA,8.9,0.0,Jun-2007,1.0,4.0,0.0,4896.0,22.8,7.0,f,0.0,0.0,6440.82,6440.82,6200.0,240.82,0.0,0.0,0.0,May-2015,3428.38,May-2015,0.0,INDIVIDUAL,0.0,0.0,23277.0,21500.0
16122088,18224536,5000.0,5000.0,5000.0, 36 months,8.39,157.59,A,A5,Project Manager,2 years,OWN,91500.0,Not Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16122088,debt_consolidation,Debt consolidation,752xx,TX,29.09,0.0,Oct-2000,1.0,21.0,0.0,15313.0,38.5,63.0,f,0.0,0.0,5451.96,5451.96,5000.0,451.96,0.0,0.0,0.0,Oct-2015,2379.19,Nov-2015,0.0,INDIVIDUAL,0.0,0.0,148361.0,39800.0
40297311,43162029,7825.0,7825.0,7825.0, 36 months,14.99,271.22,C,C5,Press Assistant,10+ years,MORTGAGE,45000.0,Not Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40297311,debt_consolidation,Debt consolidation,549xx,WI,26.8,1.0,Apr-1998,0.0,13.0,1.0,2555.0,27.5,59.0,f,0.0,0.0,8296.83,8296.83,7825.0,471.83,0.0,0.0,0.0,Jul-2015,7218.47,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,67222.0,9300.0
5845354,7307113,30000.0,30000.0,30000.0, 60 months,19.05,779.05,D,D4,Aetna,9 years,MORTGAGE,110000.0,Verified,Jul-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5845354,debt_consolidation,Personal loan,852xx,AZ,12.27,1.0,Oct-2003,0.0,11.0,1.0,12066.0,82.6,22.0,f,0.0,0.0,36670.2939776,36670.29,30000.0,6670.29,0.0,0.0,0.0,Dec-2014,2228.52,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,419584.0,14600.0
25767324,28220287,11500.0,11500.0,11500.0, 60 months,18.99,298.26,E,E1,Bookkeeper,1 year,MORTGAGE,32000.0,Source Verified,Sep-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25767324,debt_consolidation,Debt consolidation,856xx,AZ,7.2,1.0,Aug-2000,0.0,8.0,0.0,10005.0,70.0,20.0,w,0.0,0.0,14183.8,14183.8,11500.0,2683.8,0.0,0.0,0.0,Jan-2016,9709.9,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,143872.0,14300.0
9827821,11679719,7600.0,7600.0,7600.0, 36 months,16.24,268.1,C,C5,branch manager,10+ years,MORTGAGE,69000.0,Verified,Dec-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9827821,debt_consolidation,credit cards,760xx,TX,22.35,0.0,Nov-1993,2.0,19.0,1.0,13536.0,32.2,63.0,f,0.0,0.0,8524.11815913,8524.12,7600.0,924.12,0.0,0.0,0.0,Oct-2014,6111.38,Mar-2015,0.0,INDIVIDUAL,0.0,0.0,56623.0,42000.0
8595897,10347982,29175.0,29175.0,29175.0, 60 months,15.1,695.61,C,C2,Mill Mechanic,5 years,MORTGAGE,65000.0,Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8595897,debt_consolidation,All debt,894xx,NV,21.31,0.0,Mar-1999,0.0,13.0,0.0,4530.0,17.6,36.0,f,0.0,0.0,34272.819537,34272.82,29175.0,5097.82,0.0,0.0,0.0,Feb-2015,24534.76,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,167568.0,25800.0
20449016,22711761,12075.0,12075.0,12075.0, 36 months,16.29,426.26,D,D2,RN,1 year,MORTGAGE,55000.0,Source Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20449016,home_improvement,Home improvement,028xx,RI,12.04,2.0,Mar-2007,0.0,9.0,0.0,2818.0,35.7,15.0,w,0.0,0.0,13315.16,13315.16,12075.0,1240.16,0.0,0.0,0.0,Mar-2015,10331.34,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,26750.0,7900.0
1599752,1870606,22500.0,22500.0,22450.0, 36 months,8.9,714.45,A,A5,Social Secuirty Administration,10+ years,MORTGAGE,95500.0,Verified,Oct-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1599752,debt_consolidation,Consolidation,303xx,GA,9.2,0.0,Mar-1993,4.0,19.0,0.0,12582.0,17.7,44.0,w,0.0,0.0,25715.9354176,25658.8,22500.0,3215.94,0.0,0.0,0.0,Oct-2015,732.11,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,153718.0,71000.0
42773172,45769890,8000.0,8000.0,8000.0, 36 months,10.99,261.88,B,B4,Dairy stocker,10+ years,RENT,36000.0,Not Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42773172,credit_card,Credit card refinancing,770xx,TX,15.07,0.0,Jun-1993,0.0,13.0,0.0,7160.0,13.6,22.0,f,0.0,0.0,8293.22,8293.22,8000.0,293.22,0.0,0.0,0.0,Jul-2015,7512.46,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,23784.0,52700.0
10066654,10359800,8000.0,8000.0,8000.0, 36 months,13.98,273.35,C,C1,manager,10+ years,MORTGAGE,65000.0,Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10066654,other,final mortgage payoff,935xx,CA,2.09,0.0,Jun-1985,0.0,8.0,0.0,4834.0,19.5,19.0,f,0.0,0.0,9108.04817085,9108.05,8000.0,1108.05,0.0,0.0,0.0,Mar-2015,5354.74,Mar-2015,0.0,INDIVIDUAL,0.0,0.0,224547.0,24800.0
3197068,3929927,24000.0,24000.0,24000.0, 36 months,12.12,798.52,B,B3,MD ANDERSON CANCER CENTER,10+ years,MORTGAGE,150000.0,Not Verified,Feb-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3197068,debt_consolidation,Credit Card Consolidation,770xx,TX,15.69,0.0,Jan-2000,1.0,20.0,0.0,31761.0,74.9,40.0,w,0.0,0.0,28713.35,28713.35,24000.0,4713.35,0.0,0.0,0.0,Nov-2015,3160.71,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,308217.0,42400.0
3184925,3917671,18000.0,18000.0,18000.0, 60 months,14.33,421.92,C,C1,Fannie Mae,9 years,MORTGAGE,120000.0,Verified,Jan-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3184925,debt_consolidation,Debt consolidation,750xx,TX,17.24,0.0,Apr-2001,1.0,19.0,0.0,23260.0,66.3,27.0,f,0.0,0.0,21113.8707172,21113.87,18000.0,3113.87,0.0,0.0,0.0,May-2014,14809.51,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,239674.0,35100.0
1565758,1833302,12000.0,12000.0,12000.0, 36 months,14.33,412.06,C,C1,American Farm Bureau Federation,1 year,RENT,81000.0,Source Verified,Oct-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1565758,debt_consolidation,My move to DC got expensive,200xx,DC,2.9,0.0,Jul-2000,1.0,5.0,0.0,2986.0,69.4,13.0,f,0.0,0.0,13393.16,13393.16,12000.0,1393.16,0.0,0.0,0.0,Sep-2013,9273.29,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,18690.0,4300.0
38454514,41248256,24000.0,24000.0,24000.0, 36 months,8.19,754.18,A,A5,Professor,8 years,RENT,78000.0,Source Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38454514,debt_consolidation,Debt consolidation,778xx,TX,16.49,0.0,May-2000,0.0,6.0,0.0,16361.0,79.8,8.0,f,0.0,0.0,25265.74,25265.74,24000.0,1265.74,0.0,0.0,0.0,Sep-2015,20008.32,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,84477.0,20500.0
20799214,23071925,10000.0,10000.0,10000.0, 36 months,11.67,330.57,B,B4,BUS DRIVER,10+ years,MORTGAGE,48000.0,Not Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20799214,debt_consolidation,Debt consolidation,890xx,NV,16.98,0.0,Oct-1996,1.0,18.0,0.0,4138.0,24.6,53.0,f,0.0,0.0,11191.15,11191.15,10000.0,1191.15,0.0,0.0,0.0,Sep-2015,6893.74,Jan-2016,1.0,INDIVIDUAL,0.0,153.0,252593.0,16800.0
6699748,8302000,22000.0,22000.0,22000.0, 36 months,13.68,748.5,C,C1,The Boeing Company,7 years,OWN,80000.0,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6699748,debt_consolidation,Refinancing for lower APR,902xx,CA,13.91,0.0,Oct-2002,0.0,5.0,0.0,17303.0,88.3,20.0,w,0.0,0.0,24620.53,24620.53,22000.0,2620.53,0.0,0.0,0.0,Aug-2014,16387.03,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,35220.0,19600.0
1944971,2277145,12000.0,12000.0,12000.0, 36 months,6.03,365.23,A,A1,Truliant FCU,6 years,MORTGAGE,41000.0,Verified,Nov-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1944971,debt_consolidation,Consolidation Loan,271xx,NC,27.98,0.0,Jul-2000,0.0,8.0,0.0,62613.0,42.5,23.0,f,0.0,0.0,12533.07,12533.07,12000.0,533.07,0.0,0.0,0.0,Sep-2013,9246.7,Sep-2014,0.0,INDIVIDUAL,0.0,0.0,220687.0,75800.0
52006333,55436045,19200.0,19200.0,19200.0, 60 months,13.99,446.66,C,C4,Sr Agency Field Specialist,9 years,RENT,71243.0,Source Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52006333,credit_card,Credit card refinancing,939xx,CA,18.24,0.0,May-2000,0.0,18.0,0.0,23575.0,77.5,38.0,w,0.0,0.0,19891.97,19891.97,19200.0,691.97,0.0,0.0,0.0,Sep-2015,19013.57,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,86161.0,30400.0
5365991,6718219,9450.0,9450.0,9450.0, 36 months,6.62,290.15,A,A2,Heartland Healthcare,5 years,MORTGAGE,28000.0,Not Verified,Jun-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5365991,debt_consolidation,Debt Considation,614xx,IL,9.56,0.0,May-1986,1.0,6.0,0.0,9980.0,18.3,24.0,f,0.0,0.0,9870.2874545,9870.29,9450.0,420.29,0.0,0.0,0.0,Mar-2014,7555.33,Mar-2014,0.0,INDIVIDUAL,0.0,718.0,74233.0,54400.0
1490049,1749796,10000.0,10000.0,10000.0, 36 months,11.14,328.06,B,B2,United Steelworkers,9 years,RENT,87194.0,Source Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1490049,credit_card,getoutofdebt,150xx,PA,8.53,0.0,Jun-1986,0.0,8.0,0.0,21415.0,65.7,12.0,f,0.0,0.0,11809.565493,11809.57,10000.0,1809.57,0.0,0.0,0.0,Sep-2015,328.32,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,21415.0,32600.0
44776037,47853781,28000.0,28000.0,28000.0, 60 months,17.86,708.89,D,D5,Nuclear Medicine Technologist,2 years,MORTGAGE,85000.0,Source Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44776037,debt_consolidation,Debt consolidation,895xx,NV,12.11,1.0,Oct-1988,0.0,8.0,0.0,18791.0,43.7,36.0,f,0.0,0.0,30286.13,30286.13,28000.0,2286.13,0.0,0.0,0.0,Oct-2015,18797.24,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,198926.0,43000.0
6805008,8427150,6250.0,6250.0,6250.0, 36 months,16.78,222.15,C,C5,Rods Allstar Auto,2 years,MORTGAGE,50000.0,Not Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6805008,debt_consolidation,consolidation loan,984xx,WA,8.69,0.0,Dec-2004,2.0,8.0,0.0,5096.0,67.9,14.0,f,0.0,0.0,6506.44,6506.44,6250.0,256.44,0.0,0.0,0.0,Dec-2013,6062.56,Nov-2015,0.0,INDIVIDUAL,0.0,0.0,51866.0,7500.0
57882805,61635534,12000.0,12000.0,12000.0, 36 months,11.53,395.89,B,B5,Assistant Branch Manager,10+ years,RENT,45000.0,Source Verified,Aug-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57882805,debt_consolidation,Debt consolidation,070xx,NJ,16.27,0.0,Nov-1997,3.0,9.0,1.0,4255.0,50.1,25.0,f,0.0,0.0,12485.21,12485.21,12000.0,485.21,0.0,0.0,0.0,Dec-2015,11312.91,Dec-2015,0.0,INDIVIDUAL,0.0,326.0,10633.0,8500.0
61501737,65620531,26400.0,26400.0,26400.0, 60 months,24.99,774.73,F,F4,Territory Account Manager,10+ years,RENT,60000.0,Verified,Oct-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61501737,debt_consolidation,Debt consolidation,932xx,CA,33.38,0.0,Mar-2002,0.0,21.0,1.0,12273.0,45.0,26.0,f,0.0,0.0,28087.78,28087.78,26400.0,1687.78,0.0,0.0,0.0,Jan-2016,26574.97,Jan-2016,0.0,INDIVIDUAL,0.0,287.0,49148.0,27300.0
42393526,45360251,20000.0,20000.0,19975.0, 36 months,14.65,689.89,C,C5,driver,1 year,MORTGAGE,52000.0,Source Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42393526,debt_consolidation,Debt consolidation,153xx,PA,12.3,0.0,Oct-1998,1.0,7.0,0.0,557.0,9.3,26.0,f,0.0,0.0,21299.01,21272.39,20000.0,1299.01,0.0,0.0,0.0,Aug-2015,18572.01,Aug-2015,0.0,INDIVIDUAL,0.0,128.0,185003.0,6000.0
2524654,3026812,8000.0,8000.0,8000.0, 36 months,14.09,273.78,B,B5,Orthopedic Sports and Physical Therapy ,5 years,MORTGAGE,24000.0,Source Verified,Jan-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2524654,debt_consolidation,Money saving debt consolidation loan,224xx,VA,4.85,0.0,Apr-2000,0.0,5.0,0.0,4402.0,91.7,15.0,w,0.0,0.0,9678.12,9678.12,8000.0,1678.12,0.0,0.0,0.0,Feb-2015,3107.4,Mar-2015,0.0,INDIVIDUAL,0.0,0.0,4402.0,4800.0
4288444,5480926,20000.0,20000.0,20000.0, 36 months,16.29,706.01,C,C4,Concentra Health Services Inc,1 year,OWN,148500.0,Verified,May-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4288444,small_business,Artesian Soap Making Business,770xx,TX,0.47,0.0,Dec-1995,6.0,4.0,0.0,5506.0,15.6,13.0,w,0.0,0.0,22437.8692657,22437.87,20000.0,2437.87,0.0,0.0,0.0,Mar-2014,16089.09,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,5506.0,39212.0
3324965,4117131,29950.0,29950.0,29925.0, 60 months,15.31,717.4,C,C2,System Engineering,10+ years,MORTGAGE,85000.0,Verified,Mar-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3324965,credit_card,Loan 1,871xx,NM,7.28,0.0,Feb-1978,1.0,9.0,0.0,29062.0,68.5,47.0,w,0.0,0.0,35814.6605103,35784.8,29950.0,5864.66,0.0,0.0,0.0,Aug-2014,24357.49,Aug-2014,0.0,INDIVIDUAL,0.0,0.0,314766.0,42423.0
35948698,38650263,35000.0,35000.0,35000.0, 36 months,11.99,1162.34,B,B5,Sr. Database Administrator,2 years,MORTGAGE,153000.0,Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35948698,debt_consolidation,Debt consolidation,951xx,CA,18.24,1.0,Feb-1994,1.0,14.0,0.0,95711.0,30.7,32.0,f,0.0,0.0,37344.41,37344.41,35000.0,2344.41,0.0,0.0,0.0,Aug-2015,30417.0,Aug-2015,0.0,INDIVIDUAL,0.0,0.0,709047.0,181700.0
22374657,24707252,1500.0,1500.0,1500.0, 36 months,14.49,51.63,C,C4,special ed teacher,10+ years,MORTGAGE,48601.0,Not Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22374657,debt_consolidation,Debt consolidation,491xx,MI,12.35,0.0,Mar-1995,0.0,10.0,0.0,6924.0,85.5,19.0,w,0.0,0.0,1648.03,1648.03,1500.0,148.03,0.0,0.0,0.0,Apr-2015,1286.62,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,110353.0,8100.0
10071039,11922470,8500.0,8500.0,8450.0, 36 months,10.99,278.24,B,B2,Project Controller ,6 years,RENT,60000.0,Source Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10071039,credit_card,Refinance Debt ,150xx,PA,24.34,1.0,Nov-1999,0.0,16.0,0.0,4386.0,49.8,59.0,f,0.0,0.0,9826.05000225,9768.25,8500.0,1326.05,0.0,0.0,0.0,Jan-2016,3426.53,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,63388.0,8800.0
37317800,40080606,8000.0,8000.0,8000.0, 36 months,16.49,283.2,D,D3,Senior Manager,< 1 year,MORTGAGE,113000.0,Verified,Dec-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37317800,debt_consolidation,Debt consolidation,761xx,TX,11.45,2.0,Apr-2005,3.0,14.0,0.0,648.0,2.2,27.0,f,0.0,0.0,8729.56,8729.56,8000.0,729.56,0.0,0.0,0.0,Jul-2015,7037.69,Dec-2015,0.0,INDIVIDUAL,0.0,2955.0,315699.0,30100.0
8765868,10537921,2000.0,2000.0,2000.0, 36 months,7.9,62.59,A,A4,Mathematics Instructor,10+ years,OWN,72000.0,Source Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8765868,major_purchase,Major purchase,550xx,MN,26.58,0.0,Mar-1995,0.0,10.0,0.0,17700.0,36.1,23.0,f,0.0,0.0,2075.34,2075.34,2000.0,75.34,0.0,0.0,0.0,Sep-2014,275.34,Nov-2015,0.0,INDIVIDUAL,0.0,0.0,252039.0,49000.0
6527186,8079251,5000.0,5000.0,5000.0, 36 months,22.7,192.77,E,E5,Children Services of Va,< 1 year,RENT,35000.0,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6527186,medical,Medical Expense Loan,224xx,VA,24.58,0.0,Nov-2006,1.0,6.0,0.0,3860.0,96.5,22.0,w,0.0,0.0,6004.35,6004.35,5000.0,1004.35,0.0,0.0,0.0,Aug-2014,3883.88,Mar-2015,0.0,INDIVIDUAL,0.0,0.0,45268.0,4000.0
2219284,2631830,13450.0,13450.0,13450.0, 36 months,14.09,460.28,B,B5,"Ambox, Inc.",1 year,MORTGAGE,40000.0,Not Verified,Dec-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2219284,debt_consolidation,Pay Off,770xx,TX,12.93,0.0,Dec-1998,0.0,5.0,0.0,5407.0,78.4,32.0,f,0.0,0.0,14342.55,14342.55,13450.0,892.55,0.0,0.0,0.0,Jun-2013,12044.79,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,58908.0,6900.0
40454498,43319380,10575.0,10575.0,10575.0, 36 months,12.69,354.74,C,C2,Truck Driver,5 years,MORTGAGE,56000.0,Not Verified,Feb-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40454498,credit_card,Credit card refinancing,357xx,AL,17.98,0.0,Jul-2008,1.0,8.0,0.0,1753.0,21.6,11.0,f,0.0,0.0,11354.5199196,11354.52,10575.0,779.52,0.0,0.0,0.0,Sep-2015,9233.54,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,142381.0,8100.0
18915950,21098558,11000.0,11000.0,11000.0, 36 months,10.99,360.08,B,B3,Teacher,10+ years,MORTGAGE,80000.0,Source Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18915950,credit_card,Credit card refinancing,902xx,CA,11.96,0.0,Aug-1998,0.0,14.0,2.0,10171.0,79.5,30.0,w,0.0,0.0,11991.0,11991.0,11000.0,991.0,0.0,0.0,0.0,May-2015,8390.2,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,394905.0,12800.0
2827653,3410243,17500.0,17500.0,17500.0, 60 months,21.49,478.28,E,E3,FirstMerit Bank,3 years,MORTGAGE,68933.0,Verified,Jan-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2827653,debt_consolidation,Debt Be Gone 2012,604xx,IL,23.48,0.0,Jul-2001,1.0,14.0,0.0,16597.0,97.6,32.0,w,0.0,0.0,22631.3823136,22631.38,17500.0,5131.38,0.0,0.0,0.0,Jul-2014,14519.73,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,285186.0,17000.0
10073562,11924726,28000.0,28000.0,28000.0, 36 months,14.98,970.36,C,C3,Exec Director,10+ years,MORTGAGE,350000.0,Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10073562,debt_consolidation,Debt Consolidation,078xx,NJ,9.19,3.0,Feb-1990,1.0,27.0,0.0,18657.0,34.9,45.0,w,0.0,0.0,33598.46,33598.46,28000.0,5598.46,0.0,0.0,0.0,Oct-2015,14191.26,Dec-2015,0.0,INDIVIDUAL,0.0,99.0,730400.0,53400.0
1674678,1956842,5375.0,5375.0,5200.0, 36 months,7.9,168.19,A,A4,city of allen,10+ years,MORTGAGE,95000.0,Verified,Oct-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1674678,other,Other,754xx,TX,14.6,0.0,Oct-1999,2.0,8.0,0.0,11086.0,55.4,27.0,w,0.0,0.0,5566.69,5385.44,5375.0,191.69,0.0,0.0,0.0,Jun-2013,3262.36,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,161208.0,20000.0
